AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Commercial Banks,Vista Bank (SL) Ltd,HQ,,,2 Charlotte Street,Freetown,CENTRAL II,WESTERN,WESTERN URBAN,,,,,-13.23412,8.48937,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,112 Fourah Bay Road,Freetown,EAST I,WESTERN,WESTERN URBAN,,,,,-13.2138,8.48927,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,"2 College Road, Cline Town",Freetown,EAST I,WESTERN,WESTERN URBAN,,,,,-13.21076,8.48933,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,28 Kissy Road,Freetown,EAST II,WESTERN,WESTERN URBAN,,,,,-13.21265,8.48316,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,46 Jenner Wright Road,Freetown,EAST II,WESTERN,WESTERN URBAN,,,,,-13.21218,8.48265,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,323 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,,-13.20276,8.47923,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,116 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,,-13.20276,8.47923,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,53 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,,-13.20276,8.47923,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,Freetown International Airport,Lungi,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,,-13.20122,8.61516,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,10 Dama Road,Kenema,KENEMA CITY,EASTERN,KENEMA,,,,,-11.18651,7.86256,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,4 Bo Road,Magburaka,KHOLIFA ROWALA,NORTHERN,TONKOLILI,,,,,-11.92691,8.71183,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,5 Old Yengema Road,Koidu,KOIDU CITY,EASTERN,KONO,,,,,-10.97764,8.64352,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,1 Station Road,Makeni,MAKENI CITY,NORTHERN,BOMBALI,,,,,-12.04405,8.8877,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,Falaba Road,Port Loko,PORT LOKO CITY,NORTH WESTERN,PORT LOKO,,,,,-12.78688,8.7687,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,Gbawuriah Road,Kabala,WARA WARA YAGALA,NORTHERN,KOINADUGU,,,,,-11.54892,9.58754,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,31 Calmont Road,Waterloo,WATERLOO RURAL,WESTERN,WESTERN RURAL,,,,,-13.07009,8.33267,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,7 Main Motor Road,Freetown,WEST I,WESTERN,WESTERN URBAN,,,,,-13.24901,8.47646,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,99 Cambell Street,Freetown,WEST II,WESTERN,WESTERN URBAN,,,,,-13.24264,8.4787,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,"1 Off Johnson Lane, Aberdeen",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,,-13.28543,8.49385,
Commercial Banks,Vista Bank (SL) Ltd,Outlet,,,1 Sir Samuel Lewis Road,Freetown,WEST III,WESTERN,WESTERN URBAN,,,,,-13.28101,8.49223,
Commercial Banks,Vista Bank (SL) Ltd,Branch,,,"34 Freetown Road, Lumley",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,,-13.2709,8.45779,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,94 Tinkoko Road,Bo,BO TOWN,SOUTHERN,BO,,,,,-11.74246,7.95856,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,30 Siaka Stevens Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,,-13.23544,8.48733,
Commercial Banks,Zenith Bank (SL) Limited,HQ,,,18- 20 Rawdon Street,Freetown,CENTRAL I,WESTERN,WESTERN URBAN,,,,,-13.23268,8.48948,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,135 Fourah Bay,Freetown,EAST II,WESTERN,WESTERN URBAN,,,,,-13.22301,8.4892,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,282 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,,-13.20276,8.47923,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,Freetown International Airport,Lungi,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,,-13.20148,8.61439,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,27 Kaisamba Terrace,Kenema,KENEMA CITY,EASTERN,KENEMA,,,,,-11.19247,7.87585,
Commercial Banks,Zenith Bank (SL) Limited,Outlet,,,Ernest Bai Koroma University of Science and Technology,Makeni,MAKENI CITY,NORTHERN,BOMBALI,,,,,-12.04875,8.8717,
Commercial Banks,Zenith Bank (SL) Limited,Branch,,,"2 Freetown Road, Lumley",Freetown,WEST III,WESTERN,WESTERN URBAN,,,,,-13.2709,8.45779,
Commercial Banks,Union Trust Bank (SL) Ltd,Branch,,,Freetown-Conakry Highway,Kambia,MAGBEMA,NORTHERN,KAMBIA,,,,,-12.92501268,9.109611294,
